ID,text,label
9996,Anglais,Skills
29430,"e Gestion du stock et inventaire e Gestion des commandes et retours, traitement du Sav",Experience
545,"- Lead Generation grands comptes : Covéa, Total, EDF (env. 5 rdv",Experience
8502,l'Environnement et Ecotechnologies,Education
15229,Mars 2017-— GUIDE CONFERENCIERE BENEVOLE,Experience
9323,"Mathématiques, Anglais..",Education
13737,D’aout 2017 a juin 2019,Experience
28687,¢ Contréle du respect des procédures,Experience
27345,Conducteur d’engin blindé Armée de terre Valence,Experience
7564,¢ NodeJS,Skills
15317,Université d'Alger 20,Education
6640,PROGRAMME DE MOBILITE ERASMUS 2023,Education
28535,Découverte besoins et budgets des prospects,Experience
12651,Assistant d'éducation en temps partiel Lycée Aristide Briand Saint Nazaire /,Experience
23510,développement des,Skills
20662,""" Organisez les élections au sein de lentreprise",Education
31705,de sécurité pyrotechnique de stockage et de dépollution pyrotechnique .,Experience
2983,"UT de Montreuil (93), Département Info-com option communication des",Education
29866,Qe 2006 Formation Interne Ste ETTAX (6mois) -Service travail,Education
16514,> Organisation des rendez-vous du directeur,Experience
13409,Fonction : Déroulement des campagnes de test:,Experience
30907,Surfacique et Analyse) ;,Skills
35435,2semaines/1 mois Sté CONNECTIC,Experience
9374,UFR des Sciences de Montpellier,Education
24077,"E ¥ Communication, diffusion d'information",Experience
21776,| PySoy,Education
614,"marketing (relecture de BAT, coordination avec les agences...).",Experience
17850,Bureautique,Skills
19426,> Animation d'une communauté sur les réseaux sociaux de 499 207 membres (Linkedin : 388032,Experience
25510,"d'entretien, agents d'immeuble aux proximité (congés, remplacements, plannings, ...).",Skills
36062,> Aide moteur frigoriste pour chambre froid et centrale et assistance du technicien en,Experience
6737,Minute,Experience
34268,3.Formation (Recensement des besoins d,Experience
29398,"e Gestion des commandes et retours, traitement du Sav",Experience
17905,JUILLET 2019,Experience
36852,option latin,Education
15023,2016-2017 : Brevet des colleges Mention Trés Bien (section,Education
11122,"15 AOUT 2022-4 SEPTEMBRE 2022- Boutique Violette, CDD",Experience
4232,Ho SOLIDWORKS e@@00,Skills
24070,2012-2015 Lycée Barthélémy Thimonnier (69210 L'Arbresle),Education
8820,¢ CEuvrer au sein de la cellule,Experience
16774,P  suivi client,Experience
28921,Conscience,Skills
19541,¢ Compliance sur portefeuille obligataire - guidelines BCE,Experience
22297,e Empathique,Skills
12182,e Update of the Group's website and development,Experience
4806,"« Thése : Approfondissement des bases du droit des affaires et du contentieux,",Education
29711,2014 - Brevet des colléges — Mont des accords — Saint-Martin,Education
27935,pour les Cabinets d’avocats de Maitres :,Experience
25064,Mission - Comptable (comptabilité générale et trésorerie.),Experience
11918,Pharmacologie Sciences du médicament Réglementation pharmaceutique,Education
15896,Ergonome stagiaire - SAFRAN Villaroche - Industrie aéronautique,Experience
5319,e Organiser des formations sur les droits de l'homme,Experience
2421,Chez des particuliers - Enfants de 0 a 6ans,Experience
1750,* Résistance des matériaux,Education
11344,Sarl DTMP - Marseille,Experience
12254,* Anglais - Avancé,Skills
37416,"e Décembre 2007 : Aide conditionneuse, Luxos Isére",Experience
338,Depuis le Livreur et employé polyvalent,Experience
24791,- Accompagnement et préparation a l’accouchement.,Experience
1341,2021 : Student tutor at the Open Day of the Université de Paris,Experience
37253,Dysphasia - Projet CHABADA,Skills
28470,"CET MONTJOUX , BESANCON",Education
36408,> Zbrush Substance Painter >),Skills
21520,Réalisations :,Experience
35772,Employé Equipier logistique.,Experience
6960,Bilingue,Skills
4090,Université de Caen | Janvier - Avril 2021,Experience
26212,2021 Assistant controleur de gestion - 2 mois - Direction Régionale Bretagne,Experience
23051,> Implemented a new Windows 2013 Domain for a company acquisition,Experience
23393,"Jan. - Juin. 2021: PLAN INTERNATIONAL- Département du contrdle interne et de la Conformité,",Experience
20581,% Organisation du travail,Skills
19933,SECRETARIA INFORMATIQUE en INFORMATIQUE,Education
9650,Université Jean Moulin Lyon3,Education
20587,techniques de broderie a la,Skills
34020,=,Experience
28145,- Langage RTE (Dérivé du C/C++) / Requéte SQL,Experience
24354,1986,Education
13350,TRIBUNAL DE PREMIERE INSTANCE DE,Experience
18023,o Etablissement des déclarations sociales et fiscales,Skills
9130,¢ Conditionnement des produits cosmétiques sur,Experience
60,"e Permis B, A1, A2, Cacés",Skills
34008,Dipléme Supérieur de la Chambre du Commerce et,Education
35111,"(devoirs, activités, sortie au théatre)",Experience
15048,Francais ee0e0e0e,Skills
34888,COMMUNICATION ¢ Gestion des leads,Experience
1524,- Autonome,Skills
32921,Encaisser et rembourser les droits d’entrée conformément aux consignes,Experience
481,Animateur stagiaire afin de valider mon stage,Experience
24058,« Entretien des locaux et soins d'hygiéne,Experience
12112,"LAWTECH At lawteceh cyber security company, we were",Experience
15850,SAP,Skills
31987,(mention Bien),Education
1762,* Simulation injection plastique,Education
8942,vendeur.,Experience
21792,Anglais : Notion:,Skills
23863,= Mise en place de Contrat d’entretien et d’une politique de commercialisation de piéces et Services,Experience
29077,- BTS TOURISME,Education
4853,ASSISTANT MARKETING - DIAMOND GENESIS,Experience
2711,Ee,Skills
23150,AFPA - Consultante en transition professionnelle,Experience
28769,et matériels,Experience
31463,June — July 2018 — Production Manager for Darling TV,Experience
11046,Gestion commerciale &de projets =,Skills
24762,- Evaluations neuropsychologiques (psychiatrie du sujet 4gé),Experience
25712,Juin 2002 a février 2003 : Directeur du magasin Nature et découvertes de Marseille Bourse,Experience
6819,"+ Pa relstion avec le presttaie, managers et saris, validation des, sae et",Experience
24063,¢ Anglais : Notions,Skills
13081,Hétesse d’accueil bilingue — Festival de Cannes,Experience
21874,"Animateur de journées de formation pour le CEECA, FORMEGA, INAFON, LEXISNEXIS",Experience
11555,e Assurer la veille médias,Skills
21172,"Y_Réception, contréle et expédition des marchandises",Skills
19250,Assurer un service aprés-vente,Skills
35835,- Recherche et analyse des écarts de stocks et mise en place d’actions correctives.,Experience
36787,- Validation des bons de livraison et de transport avec le chauffeur,Experience
36397,Licence en Infographie 3D - RNCP niveau 6,Education
29373,"Indesign, Xd design",Skills
24027,"Création de cahier des charges / Etude processus client,",Experience
35796,Scolaire,Skills
35737,BACCALAUREAT,Education
11664,Charged of centralization and recovery of payments.,Experience
27529,Résidhotel Grenette | Mars 2022 - Avril 2022,Experience
8646,(62),Skills
30987,Comptage et le scanner des articles dans les magasins,Experience
4263,@ Université d’Angers (France) Master 2 Ingénierie des données,Education
29402,e Vendeur Spécialisé Outillage,Experience
17029,e office Excel : niveau avancé ;,Skills
15646,2019-2020,Experience
16725,e — Disponible,Skills
1622,Responsable de 15 personnes,Skills
12875,2020 Garantie Jeunes — Mission Locale — Lyon,Education
31896,Gestion d’équipe,Skills
22180,"INSEEC Business School, Groupe INSEEC (Bordeaux, France)",Education
37049,2015 : stage d’observation de 3° dans un cabinet d’infirmier libéral,Experience
31653,(Région Aquitaine — Midi Pyrénées),Experience
26665,e Organise son poste de,Skills
31889,SARL STENA Troyes - de 1983 4 1984,Experience
16458,» Participation a I’élaboration du budget annuel,Experience
8996,"BRGM - Service géologique national, Orléans",Experience
11372,e« Accueil client et conseil client,Experience
17685,* Supervision de 3 postes de travail (5 a7 compagnons par postes) Francais,Skills
23752,Transports GLF a Communay (1999-2008) ( scofel: fruit et legume primeur ),Experience
34072,maitrise des techniques du,Skills
35367,Adaptabilité,Skills
12808,Assistant d’éducation (AED),Experience
2573,e Canva e Montage vidéos (Recettes,Skills
27856,Job d'été 2019 La SACEM,Experience
35954,e Mesures des expositions environnementales et professionnelles,Education
28529,Conclusion ventes,Experience
20607,Aunis 2i Surgéres.,Experience
24557,Maisons-Alfort - 94),Experience
2106,Ponctuel et fiable,Skills
19063,Remplacement Congé parental 18h/semaine,Experience
29975,Silliker Mérieux Nutrisciences / 2 mai 2018 - 30 juin 2018,Experience
17771,*Désinfection des locaux,Experience
7083,[ 2022 - 2023 - Digital College =,Education
1279,* Telephone reception of clients,Experience
13221,"En paralléle d'un travail de personnalisation d’objet, création des fichiers et",Experience
33572,"Word, Excel, PowerPoint, Sphinx,",Skills
14596,1999-2001 Commis de cuisine - L'hétel des Rhodos - Cordon (74),Experience
11382,> Excel,Skills
29378,"des rayons, vérification du bon étiquetage des prix",Experience
37378,et gestion,Skills
15358,"Manutention en interim entretien des bateaux , Rive de france colombiers.",Experience
19978,Depuis Aout 19 Directeur de site CarrefourMarket,Experience
22419,-Effectue et contrdle le balisage et I’étiquetage des produits au rayon épicerie,Experience
23236,Aoat 2008 - Juin 2010 Patisserie Roy,Experience
8705,"WEB IDEA, agence de web",Experience
31419,> Suivi des avisés pour remise en livraison,Skills
13859,c.a.p en menuiserie,Education
36220,e Développement Mobile :,Skills
20079,alaruc le vieux : .,Experience
2198,"Empathie, sens de I'écoute",Skills
16032,2006- : Employé libre service : Auchan,Experience
4425,CDD Vendeur Polyvalent «+ Juin-Aodt 2022,Experience
6150,"France, ete, Organisation et suivi du livre de Cynthia IMlouz, “De grands patrons si généreux ?",Experience
17327,"e Gestion/projets : Contrdle des devis et facturation, gestion des délais, des couts et",Skills
822,"Modéles, Interprétes, Décorateurs, etc.)",Experience
21389,2020-2022,Experience
12175,e Open days on campus,Experience
18922,"Lycée Victor Hugo, LUNEL (année de seconde)",Education
9503,VENDEUSE A DOMICILE » Vente de produits bien-étre,Experience
31821,» Négociation tarifaire avec le client et les fournisseurs. Gestion des achats et de la location du parc,Skills
21591,CONSEILLER COMMERCIAL (VRP) PAGES JAUNES - STRASBOURG. JUILLET,Experience
37221,Conservatoire de Vigneux-sur-Seine (2006 et 2003),Experience
7970,Suivi et contrdle de la prod on/off,Skills
13575,= Marketing téléphonique — Vérifier l'identité et les coordonnées de |'interlocuteur ; Présenter ou identifier l'objet de l'appel,Skills
35822,- Spécialité : Management et Administration des Entreprises. am,Education
20059,AU 31/05/19 Conseillére en insertion professionnelle (stagiaire),Experience
24160,Chef du Centre d'Information et de Recrutement des 07/2013 - 07/2017,Experience
6722,Autonome @ @ @ @ @ Enviederéussi @ @ @ @ @ Passiondel'automobile @ @ @ @,Skills
3300,Avril - Mai,Experience
19694,"Mai 1990 Collaborateur d’architecte, OPC",Experience
31480,"e Management of bookings for all resources, equipment and suppliers which fall within the",Experience
8519,"GROUPE PASTEUR MUTUALITE - Paris, sept. 2019 - présent :",Experience
10682,"presentation des outils, du métier dans son ensemble.",Experience
30678,Régles d'hygiéne et de,Skills
10998,"Analyse critique pour une campagne publicitaire, l'interface",Experience
37484,2000 Formation vente a l’étalage Marks &Spencer,Education
19846,Aménagement de l’espace en repect du cahier des charges,Skills
26399,-  Prospection et ciblage clients secteur des Alpilles (BtoC et BtoB ; 20%),Experience
16438,» Créer et tenir a jour des tableaux de bord rendant compte des performances ou des,Experience
10093,"l'Association, crée de brochures et affiches, met en place les modalités d'inscription en ligne",Experience
34249,"Médecine du travail, Saisie des arréts de travail,",Experience
13087,Hétesse aéroportuaire -Sydney,Experience
12342,Bloom Multimédia - Toulouse (31),Experience
25522,(stage 6 mois),Experience
11485,¢ Magnetisme,Skills
26737,2000 > Dipl6me d’Agent de transit Aérien (AFPPE) a Tremblay en France 93,Education
6645,Lycée scientifique d'excellence aux Comores,Education
28865,"Développement commercial, proposition de services aux particuliers, professionnels",Experience
33536,- Gestion d'un portefeuille clients (150) en région Rhéne-Alpes,Experience
18449,— 2017-2018 : CDD a l'Institut Envol Des Sens.,Experience
23570,. BEP électrotechnique (1996),Education
28071,Newsformation Miramas,Education
7311,2022-2023,Education
24861,Qualification de composants électroniques pour application diverse,Experience
20908,"A mai 2014 Université d'Etat de Moldavie “lon Creanga"" Chisinau, Moldavie",Education
27952,2013 4 2014 : Correspondante Presse bénévole,Experience
2717,- Espagnol : B2,Skills
2079,2019-2021 : Master d’Ingénierie en sciences et technologies de la valorisation,Education
27965,2009/2010 : formation en anglais Greta A ce jour : Bénévole,Education
33719,entretien des tipis,Experience
24442,"Création et mise a jour des présentations Powerpoint de la société,",Experience
2482,"lecture et création d'histoires. Utilisation de HTML, PHP,",Experience
26838,SAVOIRE ETRE,Skills
1759,GENIE DES MATERIAUX,Education
9984,BTS Systémes Electroniques,Education
20806,Mars 2014-Avril 2019 Employée de production,Experience
9916,de travail pour une étude.,Skills
21566,* Anime la productivité attendue par l’entreprise.,Experience
31195,> énergie renouvelable INFORMATIQUE,Skills
24917,Depuis 2018 : API restauration — Auditeur interne,Experience
19816,*« Augmentation Chiffre d'affaire de 38%.,Experience
4944,Vendeuse en alimentation : 01/2021,Experience
27696,Préparer les boissons chaudes ou froidesTenir la,Experience
16241,Société de matériel et maintenance,Experience
10395,e Création visuelle,Skills
19097,"="" Chargée des relations Clientéle francophone chez Michell Bearings, Gateshead (GB)",Experience
4757,- Anglais (B2),Skills
28734,Septembre 2015 — JuinDUT Gestion des Entreprises et des Administrations -,Education
22359,e Accueil des clients e Répondre aux différentes demandes des clients,Experience
19956,2000-2002 OPERATEUR EN PRODUCTION EN TOLERIE Tolirex 69,Experience
5299,e Attache a l'actualité internationale et plus particulierement celle,Education
1990,e Anglais B2 (certification,Skills
13490,SOCIETE GENERALE Janvier 2007 — Juin 2011,Experience
4971,innovation,Education
6783,"managing online communities (Instagram,",Experience
36368,"e Appels sortant: offres promotionnelles, suivis de la",Experience
8666,Bh cava cmp,Skills
8070,| Fév.2020 - Oct.2020,Experience
8577,"(Iziflux, Shoppingfeed)",Skills
7973,lelKeytc\e|-MoimcU lI Milarclalelo8,Skills
34393,"e 2015 - 2016: Master 1 Cultures, Territoires et Sociétés",Education
25150,employée administrative - LA France Assurances CDD,Experience
13224,> 2002-2006 BREVET DES COLLEGES ;,Education
32409,Opératrice sur la ligne de production,Experience
31880,"préparation d’étiquetage, mise en rayon, tenue de caisse",Experience
9524,Spécialité Mathématiques et Section,Education
11694,e Gestion de l'information touristique : Amadeus et Multimédia,Education
2708,Frangais,Skills
34622,1993 : Assistante technicien géométre (par alternance) — Géométre Klopfenstein Michel / Brumath,Experience
35840,- Processus qualité produits : mise en place d’un processus qualité.,Experience
19256,"Installation, maintenance et approvisionnement de divers distributeurs automatiques",Experience
1645,BENEVOLE,Experience
36185,e Mise en place des correctifs,Experience
36244,* 2014—ace jour: Femme de Ménage / Femme de Chambre en Hotellerie,Experience
22116,&3 Dec 2014 - Sep 2016,Experience
11053,"Entreprenante, organisée & rigoureuse.",Skills
34560,"épargne salariale, CHSCT...",Skills
13718,La COLAS (Mayotte),Experience
3797,08/06 2012 MEUBLELUX,Experience
3368,- Recherche et études impliquant la Chimie et la Biologie sur des,Experience
20530,"autocad/Revit, réalisation des métrés,",Experience
27632,Bonne maitrise du logiciel SAGE,Skills
126,Ecole RI7 (Aubagne) - Formation en cours -,Education
15343,e Intérim (Direction d'Agence - Responsable Service Clientéle),Experience
19915,"e Langues étudiées: Anglais( professionnel bon), Allemand ( professionnel bon)",Skills
27306,v Vendeuse en préte a porté,Skills
33595,"Calme, patience, sens de l’observation, bonne capacité de concentration",Skills
26215,2020|2021 Chargé d'affaires - 1 an - Dauphine Junior Consulting Paris,Experience
15328,Maintenance Industrielle & Production,Experience
17368,"AFEV, Dunkerque",Experience
7783,oe I,Skills
10380,2019-2020 Lycée St Vincent,Experience
10457,. Chantier humanitaire et communautaire en Jamaique,Experience
2443,Responsable communication du BDE,Education
24938,financiéres,Experience
10541,e Travail en equipe,Skills
814,- WordPress,Education
12999,Anglais: niveau,Skills
36806,Téléprospecteur (temps partiel),Experience
14153,disciplinaires).,Experience
12298,clés,Experience
5779,"Languages : French (native), English (Fluent), Chinese (Basic), Spanish (Conversationnal)",Skills
34884,2008-2015 : Environnement Logiciel (30 jours),Education
33561,au Laos,Experience
10147,"« CDD 2019, 2020, 2021, 2022 - Le Touquet",Experience
35442,2009. Assistant maintenance informatique,Experience
16478,"- Gestion de la boutique de bijou : accueil des clients,",Experience
20609,"patronages, robes anciennes housses etc...",Experience
3756,* Analyser les exigences et les attentes des clients.,Experience
35659,01/1987 - 12/2002 : ANF BOMBARDIER ET DIVERS ENTREPRISES DE,Experience
18755,virus par différents procédés et analyse du vaccin. Tests,Experience
14382,Tennis Club de Guérande Les Sables-d'Olonne,Experience
20103,OCTOBRE 2015 Préparatrice de commande et opératrice du 06/10/15 au 11/12/2015 HELFRICH FARRJOP.,Experience
35996,1986 - 1989 C.A.P Electrotechnique,Education
6359,© Prospection et gestion de la communication avec les clients,Experience
37205,Depuis 2020 | Professeur de PIANOFORTE au Conservatoire,Experience
29486,CDD Atelier de serrurerie H6pital civil Strasbourg,Experience
23710,2003-2002,Experience
32265,- Sourcing (Cvthéques - Réseaux sociaux) Gold,Experience
19029,"Action Courte Qualifiante Perfectionnement Anglais - IFPA, Cha/on-sur-",Experience
2243,projets et management d’équipe—Veille technologique—Culture de l’imprimerie—Culture du numérique.,Education
2336,10 mois Association Humanitaire - Vice Président,Experience
17334,- Consultante région Sud auprés des employés de |l’enseigne en situation de handicap ;,Experience
32154,= Mise en ceuvre d’un régime unique de frais de santé et prévoyance sur les 30 sociétés du groupe,Experience
1120,¥ Maintenance et pose d’installation climatique dans le domaine industriel.,Experience
32184,2020 : Encadrement d'une colonie de vacances pendant,Experience
10789,Franklin Saint Louis de Gonzague | Paris,Education
33187,a,Skills
922,Année scolaire STAGE — Action Sauvetage 86,Experience
9446,"e« Engagement : délégué de classe pendant 10 ans, membre du conseil d’administration pendant 4 ans.",Skills
25053,- BAP des factures fournisseurs.,Experience
5408,Audencia Business School - Nantes,Education
5788,e Fondatrice d'idely : Brocante en ligne et boutique de,Experience
15374,Techniques de thermolaquage Avancé,Skills
21951,"-  Accueillir et conseiller une clientéle essentiellement étrangére, Gérer une caisse en multi devises, Utiliser",Experience
31273,Capacité d'adaptation :,Skills
24519,Stage de fin d'étude Lafarge-Holcim Bouskoura-,Experience
17586,» Validation Dossier D'ouvrage Exécuté,Experience
31110,"Licence en droit public ,en frangais",Education
27202,Société DASILVA : Cadre technico commercial dans la,Experience
1970,Stage de fin d'année - Vente,Experience
11302,2022: Attestation de Formation aux Gestes et Soins,Education
4018,"¢ Animation d'une communauté de 9,8k followers (stories sondage, FAQ,",Experience
26727,e Attestation BR (habilitation électrique),Skills
36455,Chrestien De Troves,Education
18381,"démarches administratives, aide au développement d’un projet",Experience
11246,Bénévole UNICEF,Experience
34016,ew Anglais & Espagnol (niveau intermédiaire),Skills
2192,* Informatique,Skills
19096,= Traductrice pour The Body Shop - Paris et Newcastle upon Tyne (GB),Experience
9184,a Esprit d'équipe,Skills
18574,e Contribuer a la conception de projet social,Experience
21526,"* Prospection sur 3 départements (76,61 et 27) et développement du portefeuille confié",Experience
5984,BAC pro Maintenance,Education
6565,* Décompte des voix,Experience
7804,ONET TECHNOLOGIES | Alternant Chargé de Maintenance,Experience
11954,Assistant billetterie & stadium — PAUC Handball,Experience
28173,co Les compétences acquises :,Education
29287,2010 - 2013 BAC PROFESSIONEL -,Education
9510,oe © Transmissions orales et écrites,Experience
18520,e Facturation,Experience
17449,Mai 2020 a Aout 2020,Experience
14060,Mai 2016 LICENCE LEA ECONOMIE & INTERCULTURALITE,Education
16984,locale.,Skills
20611,Paris,Experience
77,EEE 80%,Skills
23930,-Animation d’une équipe de 25 personnes permanentes + 25 saisonniers pour la période de fin d’année,Experience
19282,Juillet 2007 - agent d’entretien -MJC Thurins 69,Experience
15524,"- Oracle (module de la gestion des immobilisations), en cours",Skills
21204,"Fev 16—Dec17_ Feilo Sylvania, éclairage d’intérieur — St. Etienne & Londres - http://www.feilosylvania.com/en-int/",Experience
23325,e Polyvalente,Skills
30523,"Suivi et mise a jour des dossiers individuels des salariés dans SAP (bourses, correction paie)",Skills
8007,2005 - Bac. L,Education
21852,"- Rédacteur de fiches techniques a destination du groupe ou de sources externes (clients, presse spécialisée)",Experience
5951,Marketing & Management,Skills
36159,(03),Experience
5415,AUSTRALIAN SUNSET SAFARIS : JANVIER - MAI 2023,Experience
8162,Octobre 2020 a Aout 2021 Alternance,Experience
19019,Organisation de conférences,Skills
5256,BOUMEDIENE. (U.S.T.H.B) 2015 - 2018,Education
36298,Formation Bureautique,Education
8567,Suite Adobe Creative,Skills
1908,User Stories,Skills
235,Program,Education
12219,* Création d'un générique d'introduction pour une Web TV,Experience
31037,2006 4 2009,Skills
17988,Finalisation et suivi de la fabrication,Experience
28253,"v Elément moteur du secteur concernant la construction d’éléments de présentation, ne manque pas",Skills
36258,- Sécurité de Piste,Education
26614,2014 z& Formation Assistante Maternelle,Education
32293,Mai-Aout 2019 Micros News Informatique.,Experience
14231,>Techniques de vente,Skills
27534,En charge de la vérification des commandes et la préparation de,Experience
19216,"Réception des clients (accueil, standard)",Experience
1342,(Malakoff - France).,Experience
8512,relatives au développement durable,Experience
34387,- Attentive,Skills
5287,sebidpasard den bisa,Experience
2219,OCTOBRE 2020 - ACTUEL / INTEGRATEUR WEB,Experience
9865,preoccupations afin de garantir une expénence client positive,Experience
22422,-d’ébourgeonne,Experience
16644,"et contrats de travail, tenue du registre unique du personnel, réception et traitement des J",Experience
37086,¢  Fournir une assistance technique aux clients,Experience
20128,» Projet de répartition de résultat (AGO),Skills
32254,- Réception des candidatures “Qh Jf,Experience
20618,-Réalisations de broderies Militaire. (ancres de,Experience
1917,Promyze,Experience
1828,"» Réception et encaissement des clients, préparation en cuisine",Experience
12941,«* Imprimer la commande,Experience
2048,e Anglais : Bl,Skills
26386,et BtoC secteur 84 et Salon de Provence a Verisure :,Experience
30105,* Ouvriére de chantier-Formation et Métier Marseille,Experience
6469,"e Préparatrice de commandes, Amazon - 91220",Experience
32043,- Intérieur : Nettoyer et ranger.,Skills
37128,¢ Gestion adminsitrative des dossiers d’inscription,Experience
13703,Italien: Bilingue,Skills
10954,"e Word,PowerPoint",Skills
846,"Depuis 2020 E-Commerce, BtoB et BtoC, CRM, SEO, SEA, Community",Education
13234,ILLUSTRATOR,Skills
18935,"respectant des échéances et en sachant exécuter différentes taches. J'ai animé, motivé et jai veillé sur autrui",Experience
117,Lycée Emiland Gauthey — Chalon-Sur-Saéne (71);,Education
22350,e Chargée du recrutement,Experience
28746,- Classement,Skills
14043,Spanish — Native,Skills
16389,mm © Janvier a Juin 2016,Education
9111,extraits d'herbes thailandaises comme agents,Experience
10787,- Prise de parole en public,Skills
4324,Kotlin,Skills
35358,2019 A AUJOURD’HUI - FACULTE DE LANGUES >» UN/IVERSITE BORDEAUX 4,Education
24818,tabagisme).,Skills
13046,= Prise en charge et conduite de la revue du process Vente,Experience
27446,-Photographe pour le Nébo,Experience
20119,» Enregistrement des piéces comptables,Skills
13918,"(Brésil, Argentine, Etats-Unis Canada, Inde)",Skills
10589,"communication financiére, Conception de tableaux de bord et d'outils de",Education
11613,2022 Casablanca.,Experience
27139,fournisseurs,Experience
6767,communication Casablanca,Education
5622,e Participation a la création et a la rédaction du contenu et articles sur le,Experience
1605,Conception 3D,Skills
26900,"(échéanciers, demandes d'achat, commandes)",Experience
27285,"livraison, contrdle du remplissage...)",Experience
28024,Contrat de travail avec les affaires sociales dans le cadre du programme d’éducation,Experience
3812,2003 Ibn Mandhour Béja,Education
17260,"2014 : Chargée de Mission Handicap, CEA de CADARACHE, contrat de professionnalisation d’1 an",Experience
10554,« Gestion des stocks et réalisation de commandes auprés des fournisseurs,Experience
10167,"- Création carte (menu), mise en place d'événements",Experience
34529,Gérant,Experience
19123,Anglais: Bilingue (7 ans d’expérience en Grande-Bretagne),Skills
35240,d'échanges superflus entre les equipes,Experience
15913,Déploiement d’une démarche participative,Skills
6738,"Accueil client , facturation, vente additionnelle, gestion",Experience
23275,Présenter ou identifier l'objet de,Skills
15728,MARSEILLE,Experience
12199,BigBizYou - Roubaix (59),Experience
7943,De juin 2022 a juillet 2022,Experience
12910,¢ Mise en ceuvre de stratégie,Skills
14369,"ASKE Avocats Conseils 1 Rue Alphonse Gautte, 44000",Experience
26069,Créole Courant,Skills
6371,d'un fichier prét 4 utilisation,Experience
26734,2012-2013 © Technicien d’intervention en froid commercial et climatisation (AFPA) STAINS,Education
16616,v Recrutement,Skills
8258,e Ouverture d'esprit,Skills
7561,° No SOL/ SOL Database,Skills
6168,University of Strathclyde - GLASGOW (GB),Education
3596,ESC Pau Business School,Education
4632,2021 - 16 mois - Nouméa,Experience
6229,campagne de communication impactante.,Education
29926,- Gestion d’une équipe de 15 personnes,Experience
37191,- Réalisation d'opérations de production,Experience
37150,2021 - 2024 « Bachelor Web Design et,Education
10267,2021 - 2023,Education
8152,Réseaux Sociaux / Photographie,Skills
35854,- Contribuer a la dynamique de groupe.,Experience
34674,ASSOCIATION FRANCAISE DES SOCIETES D’ ASSURANCES — AFSA,Experience
23333,2019 | ACACED-Attestation de connaissances pour les animaux de compagnie,Education
1531,"territorial, politique de Ia ville Il, égalité des territoires, Conduite de",Education
19181,"- Prospection, fidéliser les clients.",Experience
17302,commande -— création de burger - Réception et mise en place,Experience
18030,0 Mise en place des audits et du contrdle interne (création des procédures internes),Skills
5122,Assistant chef de chantier,Experience
5126,e Découpage et Assemblage,Experience
15034,rE,Skills
4621,e Gestion de projet,Skills
16748,e Déplacement dans les agences pour des audits de qualité — suivi des collaborateurs,Experience
2125,reservations,Experience
8150,Pack Office,Skills
28699,Paris,Education
8717,"57000, METZ",Experience
55,Anglais technique,Skills
17022,planification ; encadrer une équipe ; conduire et animer une réunion ; vérifier,Skills
302,eu Raa alta 4,Experience
22195,e Renforcement en Langues,Education
14178,Mai. 2019 — Ace jour FMA F2M Secteur Menuiseries aluminium et acier,Experience
13568,iit,Skills
29721,Management et Gestion des,Education
4432,e Tdches transverses,Experience
19262,"= 2006-2008 : Jonctionneur vulcanisateur — TECHNISUD, Séte (34)",Experience
10478,Master Marketing Licence de Gestion WAVE LCS) Baccalauréat ES,Education
5240,"« Adobe Photoshop, Illustrator ee",Skills
22574,Master 2 en Management de,Education
10488,"¢ Maitrise des logiciels bureautiques ( Word,",Skills
23321,regu et envoyé - publipostage - secrétairiat du président,Experience
23624,2008 a 2009 —- GRUPPO CORDENONS,Experience
16282,2013 * Brevet National * Comores,Education
26329,échange linguistique 4 Coimbra,Skills
27693,MCDONALD’S,Experience
18777,= Référent : Dr Virginie GUEGUEN-CHAIGNON,Experience
16907,2020/2021 Physique a Université Marseille site St Charles -,Education
13716,Missions réalisées : CAO DAO en amont de Il’application de la Loi MOF,Experience
23061,"> Responsible for Multisite replicated DR implementation and full documentation and recovery procedures,",Experience
36668,spécifique (commerce international...),Education
21969,Université de Bordeaux,Education
21508,« Management opérationnel des préparateurs de commandes (10 personnes),Experience
23954,Du 14/10/1993 au 04/04/1995 cuisinier au restaurant AU PETIT ROMAIN a STRSBOURG/NEUDORF,Experience
11314,"psychiatrie, cancérologie), EHPAD, créche.",Education
28732,- Découverte de différents pdles au sein de |’établissement : Autonomie,Experience
10161,Stage en communication dans le luxe.,Experience
4188,* Espagnol (bilingue),Skills
33434,aout 2009 Internact Club de Sousse (Rotary international) Sousse - Tunisie,Experience
36034,fonctionnement et analyses de celle-ci,Experience
18271,e Gestion des dossiers,Experience
24071,o Obtention du Brevet d'études professionnelles Gestion-administration,Education
22415,-Effectue les opérations d’encaissement,Experience
11637,- Gestion d'une équipe de 12 personnes.,Experience
6090,"analyse, maquettage, tests",Skills
6238,2018 - 2021,Education
15183,« Excel et Manager,Experience
24214,= Prendre en charge les plans d’actions entérinés par la direction. Répondre aux appels d'offres,Skills
17144,* Remplacer les articles en rupture dans les rayons,Experience
6254,e Participation & mise en place deux Teams Building sur,Experience
12015,Management =tusuu===s,Skills
36586,"Informatique :Word, Saari, Stata, Excel, Base de données.",Skills
4300,Création des tables SQL et gestion des bases de données.,Experience
5569,2020,Education
14388,COMPETENCES : Excellente communication écrite et verbale / Aisance dans 4 langues / Excellent relationnel,Skills
7941,BEPC Mention AB (2016),Education
