ID,label
6492,Education
4744,Education
3610,Education
30064,Education
26836,Education
28293,Education
34514,Education
4805,Education
15370,Education
15071,Education
26688,Education
24185,Education
8814,Education
16807,Education
11069,Education
17851,Education
36700,Education
34474,Education
30359,Education
21422,Education
30260,Education
13974,Education
36881,Education
11165,Education
36878,Education
34861,Education
7,Education
24097,Education
20989,Education
12493,Education
2764,Education
12435,Education
11414,Education
25618,Education
7375,Education
14934,Education
17823,Education
23997,Education
23090,Education
37367,Education
3502,Education
24640,Education
7414,Education
8622,Education
12793,Education
28957,Education
18865,Education
6483,Education
27258,Education
26057,Education
6156,Education
5711,Education
25715,Education
12052,Education
28832,Education
32609,Education
19920,Education
14222,Education
736,Education
19005,Education
13160,Education
32967,Education
8869,Education
32308,Education
12138,Education
10600,Education
34583,Education
1994,Education
27721,Education
36144,Education
18430,Education
14262,Education
17614,Education
35492,Education
31314,Education
841,Education
5170,Education
20485,Education
14782,Education
21220,Education
15824,Education
27162,Education
9058,Education
23330,Education
32080,Education
17538,Education
5140,Education
24567,Education
32423,Education
27075,Education
4220,Education
2545,Education
1482,Education
9875,Education
27438,Education
32527,Education
9237,Education
1931,Education
10700,Education
30408,Education
6013,Education
28709,Education
6195,Education
4540,Education
2950,Education
15516,Education
9733,Education
34280,Education
35303,Education
25435,Education
25354,Education
5198,Education
4496,Education
15322,Education
2501,Education
3628,Education
28842,Education
29136,Education
13115,Education
979,Education
26194,Education
17432,Education
25823,Education
33690,Education
20481,Education
15747,Education
34646,Education
21860,Education
33922,Education
19966,Education
762,Education
15175,Education
7678,Education
1819,Education
16420,Education
14005,Education
23533,Education
6593,Education
14720,Education
20834,Education
423,Education
29801,Education
33206,Education
12745,Education
2104,Education
2292,Education
21928,Education
19719,Education
32143,Education
2973,Education
14302,Education
18358,Education
12157,Education
34199,Education
35953,Education
1280,Education
9621,Education
28130,Education
27826,Education
15742,Education
25443,Education
15165,Education
6045,Education
8908,Education
31931,Education
19147,Education
21723,Education
18407,Education
5657,Education
20227,Education
20653,Education
37539,Education
17470,Education
14361,Education
10880,Education
24393,Education
7653,Education
2306,Education
6216,Education
12623,Education
3277,Education
34534,Education
18834,Education
1838,Education
34263,Education
23699,Education
20295,Education
13484,Education
19120,Education
5527,Education
18673,Education
33518,Education
278,Education
36579,Education
681,Education
2927,Education
6863,Education
3313,Education
9807,Education
9198,Education
11107,Education
8274,Education
28433,Education
28650,Education
13933,Education
37584,Education
8193,Education
20264,Education
29598,Education
1491,Education
21562,Education
1458,Education
21933,Education
13299,Education
10160,Education
16831,Education
24296,Education
31203,Education
12387,Education
25870,Education
4548,Education
10217,Education
31191,Education
9802,Education
15625,Education
29585,Education
10378,Education
5646,Education
7680,Education
19754,Education
36590,Education
36072,Education
1465,Education
9085,Education
34355,Education
34098,Education
36459,Education
22609,Education
27095,Education
11028,Education
29431,Education
24328,Education
27156,Education
6494,Education
3234,Education
29567,Education
12508,Education
8618,Education
7834,Education
29533,Education
8929,Education
6715,Education
33630,Education
30350,Education
6848,Education
1003,Education
9995,Education
4774,Education
30668,Education
14994,Education
3874,Education
26434,Education
20907,Education
33616,Education
14865,Education
13369,Education
11852,Education
23604,Education
30942,Education
2505,Education
32300,Education
27427,Education
36866,Education
31793,Education
26250,Education
31163,Education
3002,Education
21583,Education
37085,Education
2680,Education
33558,Education
35981,Education
6419,Education
21064,Education
2331,Education
7881,Education
10427,Education
3500,Education
24805,Education
17969,Education
10915,Education
14366,Education
29987,Education
10497,Education
19922,Education
5337,Education
24607,Education
30422,Education
5540,Education
33195,Education
30889,Education
985,Education
14981,Education
7249,Education
32397,Education
25780,Education
399,Education
3941,Education
36706,Education
25067,Education
304,Education
2885,Education
18484,Education
12035,Education
343,Education
18368,Education
25211,Education
34240,Education
24650,Education
1741,Education
2707,Education
18571,Education
19036,Education
2127,Education
4252,Education
5485,Education
8586,Education
6128,Education
14613,Education
37404,Education
35447,Education
30258,Education
30426,Education
1213,Education
8765,Education
27409,Education
2052,Education
34176,Education
8925,Education
19617,Education
7701,Education
37177,Education
27770,Education
23673,Education
5168,Education
7178,Education
9254,Education
27149,Education
35384,Education
13164,Education
25830,Education
30348,Education
18707,Education
4201,Education
18543,Education
18406,Education
21122,Education
24727,Education
36707,Education
7643,Education
15030,Education
21480,Education
2476,Education
14634,Education
24291,Education
26251,Education
18665,Education
1060,Education
13524,Education
25166,Education
26114,Education
22961,Education
5201,Education
29909,Education
25472,Education
36427,Education
10020,Education
28755,Education
11342,Education
12014,Education
24888,Education
15014,Education
2276,Education
32180,Education
14189,Education
12959,Education
29999,Education
9324,Education
11743,Education
6904,Education
26308,Education
15834,Education
30352,Education
16115,Education
9044,Education
10039,Education
7650,Education
16815,Education
15168,Education
14314,Education
13789,Education
12346,Education
31871,Education
36736,Education
19789,Education
21635,Education
31091,Education
4822,Education
37346,Education
16486,Education
25615,Education
4457,Education
27488,Education
7449,Education
27864,Education
13862,Education
7063,Education
8413,Education
34762,Education
18863,Education
18134,Education
15441,Education
16503,Education
31149,Education
5886,Education
5020,Education
17208,Education
34046,Education
11242,Education
30813,Education
35170,Education
29071,Education
23579,Education
34109,Education
33375,Education
5035,Education
8394,Education
6126,Education
12799,Education
14833,Education
19268,Education
34773,Education
16231,Education
26618,Education
15230,Education
6253,Education
22676,Education
24687,Education
15895,Education
4404,Education
9473,Education
34758,Education
19274,Education
35320,Education
11636,Education
36614,Education
34404,Education
7204,Education
10721,Education
21610,Education
16699,Education
21558,Education
25795,Education
22847,Education
6835,Education
10312,Education
15466,Education
27702,Education
1549,Education
3639,Education
30088,Education
6502,Education
22544,Education
7714,Education
12487,Education
16594,Education
29131,Education
13962,Education
21419,Education
26238,Education
31447,Education
26199,Education
35802,Education
9618,Education
37450,Education
19204,Education
962,Education
2733,Education
27381,Education
36316,Education
20123,Education
12885,Education
4679,Education
29591,Education
18169,Education
25133,Education
10075,Education
28892,Education
575,Education
34541,Education
4189,Education
4235,Education
27317,Education
13339,Education
7020,Education
30136,Education
3036,Education
