Id,Activity
CHEMBL2325096_2,active
CHEMBL4070053_2,active
CHEMBL1093486_2,active
CHEMBL421047_2,active
CHEMBL1630109_2,active
CHEMBL2138625_2,active
CHEMBL27685_2,active
CHEMBL4759651_2,active
CHEMBL3133831_2,active
CHEMBL179633_2,active
CHEMBL381604_2,active
CHEMBL388483_2,active
CHEMBL175557_2,active
CHEMBL1784725_2,active
CHEMBL1922905_2,active
CHEMBL178096_2,active
CHEMBL3325474_2,active
CHEMBL3114689_2,active
CHEMBL4795863_2,active
CHEMBL1090362_2,active
CHEMBL231102_2,active
CHEMBL592004_2,active
CHEMBL2315704_2,active
CHEMBL4246725_2,active
CHEMBL589832_2,active
CHEMBL1828878_2,active
CHEMBL1079742_2,active
CHEMBL1923019_2,active
CHEMBL1928960_2,active
CHEMBL1172802_2,active
CHEMBL481331_2,active
CHEMBL1958210_2,active
CHEMBL179123_2,active
CHEMBL3633930_2,active
CHEMBL2048908_2,active
CHEMBL452980_2,active
CHEMBL1645472_2,active
CHEMBL1922900_2,active
CHEMBL604094_2,active
CHEMBL30973_2,active
CHEMBL256364_2,active
CHEMBL3940060_2,active
CHEMBL2315702_2,active
CHEMBL31815_2,active
CHEMBL91748_2,active
CHEMBL3921302_2,active
CHEMBL453398_2,active
CHEMBL4095623_2,active
CHEMBL117326_2,active
CHEMBL1254007_2,active
CHEMBL4065301_2,active
CHEMBL403569_2,active
CHEMBL3828079_2,active
CHEMBL3218002_2,active
CHEMBL4646030_2,active
CHEMBL2048903_2,active
CHEMBL1087421_2,active
CHEMBL2048909_2,active
CHEMBL3133827_2,active
CHEMBL359629_2,active
CHEMBL201511_2,active
CHEMBL246073_2,active
CHEMBL233324_2,active
CHEMBL1090353_2,active
CHEMBL595615_2,active
CHEMBL68423_2,active
CHEMBL545315_2,active
CHEMBL334801_2,active
CHEMBL429760_2,active
CHEMBL175840_2,active
CHEMBL249302_2,active
CHEMBL383172_2,active
CHEMBL95320_2,active
CHEMBL440298_2,active
CHEMBL4282506_2,active
CHEMBL1923017_2,active
CHEMBL360190_2,active
CHEMBL566350_2,active
CHEMBL228339_2,active
CHEMBL4169245_2,active
CHEMBL31615_2,active
CHEMBL3290148_2,active
CHEMBL175726_2,active
CHEMBL179659_2,active
CHEMBL241682_2,active
CHEMBL1172877_2,active
CHEMBL1256431_2,active
CHEMBL14932_2,active
CHEMBL3633934_2,active
CHEMBL206003_2,active
CHEMBL591000_2,active
CHEMBL4104950_2,active
CHEMBL195029_2,active
CHEMBL505637_2,active
CHEMBL395883_2,active
CHEMBL30432_2,active
CHEMBL2385994_2,active
CHEMBL222315_3,active
CHEMBL1807467_3,active
CHEMBL1271644_3,active
CHEMBL4281432_3,active
CHEMBL2181326_3,active
CHEMBL4878347_3,active
CHEMBL4849959_3,active
CHEMBL1668420_3,active
CHEMBL4515311_3,active
CHEMBL4790747_3,active
CHEMBL2332851_3,active
CHEMBL4749639_3,active
CHEMBL4439044_3,active
CHEMBL4862333_3,active
CHEMBL4167778_3,active
CHEMBL4748354_3,active
CHEMBL4471087_3,active
CHEMBL3416157_3,active
CHEMBL207858_3,active
CHEMBL4518167_3,active
CHEMBL3593288_3,active
CHEMBL505253_3,active
CHEMBL210945_3,active
CHEMBL470163_3,active
CHEMBL1944700_3,active
CHEMBL3593286_3,active
CHEMBL2386814_3,active
CHEMBL1257805_3,active
CHEMBL574738_3,active
CHEMBL3719135_3,active
CHEMBL4209315_3,active
CHEMBL2063336_3,active
CHEMBL4585846_3,active
CHEMBL4249500_3,active
CHEMBL1668415_3,active
CHEMBL1938961_3,active
CHEMBL4528431_3,active
CHEMBL2181317_3,active
CHEMBL3237708_3,active
CHEMBL2386816_3,active
CHEMBL1938959_3,active
CHEMBL1940113_3,active
CHEMBL4209569_3,active
CHEMBL380229_3,active
CHEMBL4850882_3,active
CHEMBL1257560_3,active
CHEMBL3785951_3,active
CHEMBL1915641_3,active
CHEMBL199723_3,active
CHEMBL2032155_3,active
CHEMBL4513768_3,active
CHEMBL2332858_3,active
CHEMBL4567725_3,active
CHEMBL2322140_3,active
CHEMBL4208187_3,active
CHEMBL234985_3,active
CHEMBL2331570_3,active
CHEMBL4550647_3,active
CHEMBL4237289_3,active
CHEMBL3290618_3,active
CHEMBL4295042_3,active
CHEMBL4088753_3,active
CHEMBL4538751_3,active
CHEMBL4856177_3,active
CHEMBL4458349_3,active
CHEMBL2063333_3,active
CHEMBL4869193_3,active
CHEMBL409839_3,active
CHEMBL3612483_3,active
CHEMBL4572320_3,active
CHEMBL4103338_3,active
CHEMBL4439659_3,active
CHEMBL2180602_3,active
CHEMBL367113_3,active
CHEMBL4782401_3,active
CHEMBL237340_3,active
CHEMBL511450_3,active
CHEMBL4165199_3,active
CHEMBL4077071_3,active
CHEMBL1946151_3,active
CHEMBL4876559_3,active
CHEMBL4851401_3,active
CHEMBL2063331_3,active
CHEMBL1782185_3,active
CHEMBL4168618_3,active
CHEMBL2332860_3,active
CHEMBL4862765_3,active
CHEMBL4793696_3,active
CHEMBL1940274_3,active
CHEMBL1095374_3,active
CHEMBL173445_3,active
CHEMBL2181313_3,active
CHEMBL4440812_3,active
CHEMBL1807472_3,active
CHEMBL2017360_3,active
CHEMBL1097359_3,active
CHEMBL4075720_3,active
CHEMBL4160930_3,active
CHEMBL4875486_3,active
CHEMBL4846864_3,active
CHEMBL1230607_3,active
CHEMBL3322564_3,active
CHEMBL375670_3,active
CHEMBL504574_3,active
CHEMBL4204920_3,active
CHEMBL3326007_3,active
CHEMBL4455546_3,active
CHEMBL2407749_3,active
CHEMBL4202763_3,active
CHEMBL1946150_3,active
CHEMBL4864382_3,active
CHEMBL4749454_3,active
CHEMBL3964573_3,active
CHEMBL4522701_3,active
CHEMBL463054_3,active
CHEMBL7296_3,active
CHEMBL3237717_3,active
CHEMBL169390_3,active
CHEMBL3593293_3,active
CHEMBL1946153_3,active
CHEMBL2311807_3,active
CHEMBL2332862_3,active
CHEMBL4208701_3,active
CHEMBL1835747_3,active
CHEMBL250450_3,active
CHEMBL2158230_3,active
CHEMBL4210100_3,active
CHEMBL245968_3,active
CHEMBL4781229_3,active
CHEMBL409912_3,active
CHEMBL4436416_3,active
CHEMBL3417188_3,active
CHEMBL86755_3,active
CHEMBL2181325_3,active
CHEMBL6246_3,active
CHEMBL1258150_3,active
CHEMBL4552709_3,active
CHEMBL4210745_3,active
CHEMBL4848248_3,active
CHEMBL2181310_3,active
CHEMBL1793896_3,active
CHEMBL1173107_3,active
CHEMBL1949788_3,active
CHEMBL4849301_3,active
CHEMBL4756586_3,active
CHEMBL1782075_3,active
CHEMBL3357188_3,active
CHEMBL4757207_3,active
CHEMBL4472688_3,active
CHEMBL208446_3,active
CHEMBL4446778_3,active
CHEMBL4547323_3,active
CHEMBL4209781_3,active
CHEMBL4213775_3,active
CHEMBL4460019_3,active
CHEMBL404367_3,active
CHEMBL1093100_3,active
CHEMBL2017328_3,active
CHEMBL368689_3,active
CHEMBL389233_3,active
CHEMBL4523041_3,active
CHEMBL1668416_3,active
CHEMBL1807466_3,active
CHEMBL209823_3,active
CHEMBL4744130_3,active
CHEMBL2023482_3,active
CHEMBL1835746_3,active
CHEMBL4459941_3,active
CHEMBL3237709_3,active
CHEMBL3357195_3,active
CHEMBL4799738_3,active
CHEMBL381207_3,active
CHEMBL4852375_3,active
CHEMBL3794211_3,active
CHEMBL3916387_3,active
CHEMBL1952143_3,active
CHEMBL4550097_3,active
CHEMBL2158227_3,active
CHEMBL4472669_3,active
CHEMBL1990583_3,active
CHEMBL1258831_3,active
CHEMBL3358966_3,active
CHEMBL4743188_3,active
CHEMBL2332861_3,active
CHEMBL3416161_3,active
CHEMBL403661_3,active
CHEMBL1258149_3,active
CHEMBL2035051_3,active
CHEMBL4213227_3,active
CHEMBL271600_3,active
CHEMBL3417191_3,active
CHEMBL4796188_3,active
CHEMBL4859554_3,active
CHEMBL4249147_3,active
CHEMBL4440159_3,active
CHEMBL4450643_3,active
CHEMBL373845_3,active
CHEMBL3327134_3,active
CHEMBL3623375_3,active
CHEMBL4071450_3,active
CHEMBL1940266_3,active
CHEMBL4464940_3,active
CHEMBL4093003_3,active
CHEMBL1940273_3,active
CHEMBL4570330_3,active
CHEMBL3934278_3,active
CHEMBL4207535_3,active
CHEMBL3612502_3,active
CHEMBL1947162_3,active
CHEMBL4849272_3,active
CHEMBL3984002_3,active
CHEMBL4569083_3,active
CHEMBL3290631_3,active
CHEMBL255863_3,active
CHEMBL4209614_3,active
CHEMBL1258265_3,active
CHEMBL379331_3,active
CHEMBL4865034_3,active
CHEMBL209233_3,active
CHEMBL210989_3,active
CHEMBL1945822_3,active
CHEMBL4460804_3,active
CHEMBL4847294_3,active
CHEMBL2063434_3,active
CHEMBL232144_3,active
CHEMBL4279673_3,active
CHEMBL2332850_3,active
CHEMBL4854016_3,active
CHEMBL3931223_3,active
CHEMBL4751666_3,active
CHEMBL4781375_3,active
CHEMBL4573506_3,active
CHEMBL4877108_3,active
CHEMBL4066684_3,active
CHEMBL4574817_3,active
CHEMBL4445336_3,active
CHEMBL196363_3,active
CHEMBL3745919_3,active
CHEMBL3116440_3,active
CHEMBL519982_3,active
CHEMBL4291202_3,active
CHEMBL4778029_3,active
CHEMBL403706_3,active
CHEMBL210250_3,active
CHEMBL4075982_3,active
CHEMBL4553351_3,active
CHEMBL4871182_3,active
CHEMBL2032282_3,active
CHEMBL3628599_3,active
CHEMBL2037200_3,active
CHEMBL4546145_3,active
CHEMBL4855565_3,active
CHEMBL429516_3,active
CHEMBL3612486_3,active
CHEMBL4453235_3,active
CHEMBL4753549_3,active
CHEMBL1807477_3,active
CHEMBL4204499_3,active
CHEMBL254702_3,active
CHEMBL1258377_3,active
CHEMBL4463686_3,active
CHEMBL3814462_3,active
CHEMBL376307_3,active
CHEMBL4466150_3,active
CHEMBL4557216_3,active
CHEMBL4238294_3,active
CHEMBL2035183_3,active
CHEMBL4292020_3,active
CHEMBL4544879_3,active
CHEMBL4453481_3,active
CHEMBL3612495_3,active
CHEMBL260305_3,active
CHEMBL3237445_3,active
CHEMBL4530189_3,active
CHEMBL3290630_3,active
CHEMBL3818247_3,active
CHEMBL4546349_3,active
CHEMBL220049_3,active
CHEMBL4857351_3,active
CHEMBL99743_3,active
CHEMBL507058_3,active
CHEMBL3793843_3,active
CHEMBL4436829_3,active
CHEMBL941_3,active
CHEMBL215152_3,active
CHEMBL471021_3,active
CHEMBL209084_3,active
CHEMBL4211949_3,active
CHEMBL4877058_3,active
CHEMBL374752_3,active
CHEMBL3290629_3,active
CHEMBL1945171_3,active
CHEMBL1172420_3,active
CHEMBL1336_3,active
CHEMBL222778_3,active
CHEMBL3339360_3,active
CHEMBL4527736_3,active
CHEMBL4846119_3,active
CHEMBL1807479_3,active
CHEMBL1807475_3,active
CHEMBL1807386_3,active
CHEMBL4779315_3,active
CHEMBL4459689_3,active
CHEMBL378930_3,active
CHEMBL2032285_3,active
CHEMBL4850498_3,active
CHEMBL1945048_3,active
CHEMBL535_3,active
CHEMBL3297762_3,active
CHEMBL2063321_3,active
CHEMBL395427_3,active
CHEMBL3314140_3,active
CHEMBL4866573_3,active
CHEMBL4093906_3,active
CHEMBL1945047_3,active
CHEMBL4546400_3,active
CHEMBL2035045_3,active
CHEMBL4160544_3,active
CHEMBL4754982_3,active
CHEMBL210227_3,active
CHEMBL1172421_3,active
CHEMBL4558160_3,active
CHEMBL4454804_3,active
CHEMBL3329663_3,active
CHEMBL4863689_3,active
CHEMBL1807485_3,active
CHEMBL3326037_3,active
CHEMBL3612490_3,active
CHEMBL3357181_3,active
CHEMBL1938963_3,active
CHEMBL2208034_3,active
CHEMBL4282624_3,active
CHEMBL2181083_3,active
CHEMBL3774451_3,active
CHEMBL4753933_3,active
CHEMBL2322142_3,active
CHEMBL1944701_3,active
CHEMBL3237444_3,active
CHEMBL223528_3,active
CHEMBL4852766_3,active
CHEMBL409872_3,active
CHEMBL1173482_3,active
CHEMBL3793804_3,active
CHEMBL4572972_3,active
CHEMBL3943243_3,active
CHEMBL2437468_3,active
CHEMBL4857926_3,active
CHEMBL4544847_3,active
CHEMBL3329656_3,active
CHEMBL3326038_3,active
CHEMBL4569015_3,active
CHEMBL1952329_3,active
CHEMBL4541239_3,active
CHEMBL3612510_3,active
CHEMBL3951096_3,active
CHEMBL2105717_3,active
CHEMBL4159414_3,active
CHEMBL2010872_3,active
CHEMBL2322141_3,active
CHEMBL410663_3,active
CHEMBL3973561_3,active
CHEMBL4458335_3,active
CHEMBL4539069_3,active
CHEMBL4472222_3,active
CHEMBL1173149_3,active
CHEMBL1945497_3,active
CHEMBL4205260_3,active
CHEMBL206915_3,active
CHEMBL4215703_3,active
CHEMBL4523043_3,active
CHEMBL4575589_3,active
CHEMBL2035056_3,active
CHEMBL4218104_3,active
CHEMBL1952125_3,active
CHEMBL4783293_3,active
CHEMBL594192_3,active
CHEMBL410659_3,active
CHEMBL1983268_3,active
CHEMBL2063436_3,active
CHEMBL2386805_3,active
CHEMBL369303_3,active
CHEMBL2181332_3,active
CHEMBL3329682_3,active
CHEMBL1945569_3,active
CHEMBL2386817_3,active
CHEMBL3629013_3,active
CHEMBL2386809_3,active
CHEMBL2386815_3,active
CHEMBL4862724_3,active
CHEMBL45177_3,active
CHEMBL4292717_3,active
CHEMBL2386813_3,active
CHEMBL3923652_3,active
CHEMBL377652_3,active
CHEMBL4088440_3,active
CHEMBL1915448_3,active
CHEMBL150894_3,active
CHEMBL4449885_3,active
CHEMBL3326032_3,active
CHEMBL225826_3,active
CHEMBL4586009_3,active
CHEMBL4451353_3,active
CHEMBL4873217_3,active
CHEMBL1173150_3,active
CHEMBL3989926_3,active
CHEMBL2332855_3,active
CHEMBL4529820_3,active
CHEMBL4561847_3,active
CHEMBL4475159_3,active
CHEMBL2063326_3,active
CHEMBL3594105_3,active
CHEMBL4159478_3,active
CHEMBL4093614_3,active
CHEMBL226131_3,active
CHEMBL4513662_3,active
CHEMBL2017323_3,active
CHEMBL1668418_3,active
CHEMBL4869569_3,active
CHEMBL3329675_3,active
CHEMBL1910894_3,active
CHEMBL1668412_3,active
CHEMBL4442278_3,active
CHEMBL4857231_3,active
CHEMBL372111_3,active
CHEMBL1835867_3,active
CHEMBL4577991_3,active
CHEMBL3612493_3,active
CHEMBL4469122_3,active
CHEMBL3793695_3,active
CHEMBL4586220_3,active
CHEMBL4218369_3,active
CHEMBL4556303_3,active
CHEMBL4849169_3,active
CHEMBL4099337_3,active
CHEMBL4217207_3,active
CHEMBL529663_3,active
CHEMBL4750302_3,active
CHEMBL4854618_3,active
CHEMBL1915442_3,active
CHEMBL226183_3,active
CHEMBL2181324_3,active
CHEMBL3353359_3,active
CHEMBL4077074_3,active
CHEMBL4464598_3,active
CHEMBL383276_3,active
CHEMBL605003_3,active
CHEMBL4284846_3,active
CHEMBL4590228_3,active
CHEMBL1442185_3,active
CHEMBL4279457_3,active
CHEMBL210266_3,active
CHEMBL3326035_3,active
CHEMBL4788053_3,active
CHEMBL3355987_3,active
CHEMBL3741589_3,active
CHEMBL3735648_3,active
CHEMBL1946442_3,active
CHEMBL324153_3,active
CHEMBL4756422_3,active
CHEMBL4795857_3,active
CHEMBL272183_3,active
CHEMBL4584065_3,active
CHEMBL2437461_3,active
CHEMBL4217501_3,active
CHEMBL4865752_3,active
CHEMBL206099_3,active
CHEMBL2437459_3,active
CHEMBL391368_3,active
CHEMBL378477_3,active
CHEMBL522892_3,active
CHEMBL4284392_3,active
CHEMBL4589974_3,active
CHEMBL4291006_3,active
CHEMBL4483002_3,active
CHEMBL1945498_3,active
CHEMBL7602_3,active
CHEMBL3357182_3,active
CHEMBL4247248_3,active
CHEMBL4791363_3,active
CHEMBL3290619_3,active
CHEMBL2386800_3,active
CHEMBL1258602_3,active
CHEMBL2086760_3,active
CHEMBL3986139_3,active
CHEMBL3958547_3,active
CHEMBL3961508_3,active
CHEMBL1614712_3,active
CHEMBL4468395_3,active
CHEMBL2437466_3,active
CHEMBL4461531_3,active
CHEMBL2332841_3,active
CHEMBL270070_3,active
CHEMBL1940269_3,active
CHEMBL3892515_3,active
CHEMBL505830_3,active
CHEMBL3326034_3,active
CHEMBL4855716_3,active
CHEMBL2386803_3,active
CHEMBL2218927_3,active
CHEMBL4577769_3,active
CHEMBL4214689_3,active
CHEMBL3087784_3,active
CHEMBL2386799_3,active
CHEMBL221053_3,active
CHEMBL3940328_3,active
CHEMBL371510_3,active
CHEMBL4863241_3,active
CHEMBL1255603_3,active
CHEMBL4212241_3,active
CHEMBL208655_3,active
CHEMBL403776_3,active
CHEMBL151_3,active
CHEMBL4243899_3,active
CHEMBL3353362_3,active
CHEMBL4228601_3,active
CHEMBL3416147_3,active
CHEMBL3612507_3,active
CHEMBL4104302_3,active
CHEMBL377567_3,active
CHEMBL4452541_3,active
CHEMBL2181316_3,active
CHEMBL1947158_3,active
CHEMBL4217649_3,active
CHEMBL4859133_3,active
CHEMBL4873478_3,active
CHEMBL3956694_3,active
CHEMBL520144_3,active
CHEMBL269594_3,active
CHEMBL3355059_3,active
CHEMBL2386810_3,active
CHEMBL102346_3,active
CHEMBL3329679_3,active
CHEMBL4574698_3,active
CHEMBL521470_3,active
CHEMBL3792695_3,active
CHEMBL4740965_3,active
CHEMBL4572804_3,active
CHEMBL2332854_3,active
CHEMBL4850040_3,active
CHEMBL1945170_3,active
CHEMBL1946005_3,active
CHEMBL3329684_3,active
CHEMBL223790_3,active
CHEMBL1945705_3,active
CHEMBL4573726_3,active
CHEMBL4874990_3,active
CHEMBL62965_3,active
CHEMBL2332859_3,active
CHEMBL4799113_3,active
CHEMBL1833992_3,active
CHEMBL486949_3,active
CHEMBL4532763_3,active
CHEMBL3601223_3,active
CHEMBL2436977_3,active
CHEMBL3309402_3,active
CHEMBL259013_3,active
CHEMBL3237446_3,active
CHEMBL210622_3,active
CHEMBL4753147_3,active
CHEMBL4860697_3,active
CHEMBL3329651_3,active
CHEMBL1173411_3,active
CHEMBL3322590_3,active
CHEMBL256893_3,active
CHEMBL4562391_3,active
CHEMBL4574200_3,active
CHEMBL3822972_3,active
CHEMBL4442446_3,active
CHEMBL3329680_3,active
CHEMBL3593295_3,active
CHEMBL2012519_3,active
CHEMBL4862829_3,active
CHEMBL4457197_3,active
CHEMBL374044_3,active
CHEMBL2419669_3,active
CHEMBL210635_3,active
CHEMBL4795997_3,active
CHEMBL3544911_3,active
CHEMBL1940110_3,active
CHEMBL4854327_3,active
CHEMBL3237443_3,active
CHEMBL238223_3,active
CHEMBL487402_3,active
CHEMBL3262356_3,active
CHEMBL4438587_3,active
CHEMBL4859180_3,active
CHEMBL2046883_3,active
CHEMBL4749438_3,active
CHEMBL106966_3,active
CHEMBL2063328_3,active
CHEMBL2437479_3,active
CHEMBL4216680_3,active
CHEMBL4781811_3,active
CHEMBL124660_3,active
CHEMBL4091670_3,active
CHEMBL4093032_3,active
CHEMBL4538591_3,active
CHEMBL3925379_3,active
CHEMBL2037201_3,active
CHEMBL389745_3,active
CHEMBL3417192_3,active
CHEMBL226182_3,active
CHEMBL376245_3,active
CHEMBL4867152_3,active
CHEMBL237338_3,active
CHEMBL1945045_3,active
CHEMBL206914_3,active
CHEMBL4867536_3,active
CHEMBL4228240_3,active
CHEMBL1915433_3,active
CHEMBL2206277_3,active
CHEMBL2105728_3,active
CHEMBL4078075_3,active
CHEMBL4515000_3,active
CHEMBL3593283_3,active
CHEMBL4877838_3,active
CHEMBL4758253_3,active
CHEMBL3309997_3,active
CHEMBL4539094_3,active
CHEMBL1938957_3,active
CHEMBL223236_3,active
CHEMBL3612491_3,active
CHEMBL2180878_3,active
CHEMBL4073053_3,active
CHEMBL2437484_3,active
CHEMBL1945046_3,active
CHEMBL209204_3,active
CHEMBL3357178_3,active
CHEMBL4530420_3,active
CHEMBL3309995_3,active
CHEMBL4847256_3,active
CHEMBL4789489_3,active
CHEMBL4476842_3,active
CHEMBL4238538_3,active
CHEMBL4473123_3,active
CHEMBL3792850_3,active
CHEMBL1915445_3,active
CHEMBL1938955_3,active
CHEMBL4210294_3,active
CHEMBL4469023_3,active
CHEMBL508964_3,active
CHEMBL2035184_3,active
CHEMBL4590049_3,active
CHEMBL382490_3,active
CHEMBL261849_3,active
CHEMBL2035047_3,active
CHEMBL4561424_3,active
CHEMBL4162003_3,active
CHEMBL3262624_3,active
CHEMBL4874305_3,active
CHEMBL7724_3,active
CHEMBL103667_3,active
CHEMBL1922404_3,active
CHEMBL1681932_3,active
CHEMBL4846521_3,active
CHEMBL569880_3,active
CHEMBL1172814_3,active
CHEMBL2063320_3,active
CHEMBL3814207_3,active
CHEMBL4878774_3,active
CHEMBL553824_3,active
CHEMBL4853524_3,active
CHEMBL4101635_3,active
CHEMBL604712_3,active
CHEMBL4798378_3,active
CHEMBL3326006_3,active
CHEMBL482968_3,active
CHEMBL4470728_3,active
CHEMBL4571878_3,active
CHEMBL3780091_3,active
CHEMBL2437488_3,active
CHEMBL3884960_3,active
CHEMBL164_3,active
CHEMBL4217517_3,active
CHEMBL3329674_3,active
CHEMBL4205815_3,active
CHEMBL1807470_3,active
CHEMBL4212432_3,active
CHEMBL1945706_3,active
CHEMBL1650551_3,active
CHEMBL4251080_3,active
CHEMBL4849974_3,active
CHEMBL150_3,active
CHEMBL3425697_3,active
CHEMBL4870662_3,active
CHEMBL1807483_3,active
CHEMBL3792973_3,active
CHEMBL3329664_3,active
CHEMBL2322134_3,active
CHEMBL3237703_3,active
CHEMBL4282510_3,active
CHEMBL4171138_3,active
CHEMBL4874720_3,active
CHEMBL4541960_3,active
CHEMBL1668417_3,active
CHEMBL1933343_3,active
CHEMBL380184_3,active
CHEMBL437331_3,active
CHEMBL1946443_3,active
CHEMBL1172815_3,active
CHEMBL483532_3,active
CHEMBL4210084_3,active
CHEMBL1945568_3,active
CHEMBL4855381_3,active
CHEMBL4852533_3,active
CHEMBL2437478_3,active
CHEMBL4453304_3,active
CHEMBL4209753_3,active
CHEMBL3938180_3,active
CHEMBL4522520_3,active
CHEMBL4175644_3,active
CHEMBL4870099_3,active
CHEMBL2386791_3,active
CHEMBL2035041_3,active
CHEMBL1807785_3,active
CHEMBL1933344_3,active
CHEMBL4464557_3,active
CHEMBL602074_3,active
CHEMBL4203527_3,active
CHEMBL367345_3,active
CHEMBL1940267_3,active
CHEMBL4439404_3,active
CHEMBL4476248_3,active
CHEMBL4483045_3,active
CHEMBL1807468_3,active
CHEMBL210329_3,active
CHEMBL4290493_3,active
CHEMBL2170182_4,active
CHEMBL2413318_4,active
CHEMBL435415_4,active
CHEMBL478727_4,active
CHEMBL583130_4,active
CHEMBL4475727_4,active
CHEMBL3233691_4,active
CHEMBL3427656_4,active
CHEMBL4872697_4,active
CHEMBL444888_4,active
CHEMBL1093041_4,active
CHEMBL2063486_4,active
CHEMBL149337_4,active
CHEMBL3633758_4,active
CHEMBL226224_4,active
CHEMBL1269926_4,active
CHEMBL123506_4,active
CHEMBL4227275_4,active
CHEMBL100282_4,active
CHEMBL270962_4,active
CHEMBL142155_4,active
CHEMBL324053_4,active
CHEMBL4861336_4,active
CHEMBL3827281_4,active
CHEMBL1793828_4,active
CHEMBL383587_4,active
CHEMBL1221764_4,active
CHEMBL4160757_4,active
CHEMBL1271349_4,active
CHEMBL569326_4,active
CHEMBL4785540_4,active
CHEMBL344475_4,active
CHEMBL4875953_4,active
CHEMBL143255_4,active
CHEMBL4464669_4,active
CHEMBL1793806_4,active
CHEMBL570213_4,active
CHEMBL3417193_4,active
CHEMBL435160_4,active
CHEMBL1808160_4,active
CHEMBL3759014_4,active
CHEMBL3329999_4,active
CHEMBL216625_4,active
CHEMBL2311793_4,active
CHEMBL4549369_4,active
CHEMBL1938443_4,active
CHEMBL4460434_4,active
CHEMBL312253_4,active
CHEMBL329977_4,active
CHEMBL1791137_4,active
CHEMBL3758354_4,active
CHEMBL4780328_4,active
CHEMBL590872_4,active
CHEMBL482281_4,active
CHEMBL561209_4,active
CHEMBL1096981_4,active
CHEMBL3828518_4,active
CHEMBL242258_4,active
CHEMBL55728_4,active
CHEMBL3354920_4,active
CHEMBL2442658_4,active
CHEMBL598610_4,active
CHEMBL2036471_4,active
CHEMBL481311_4,active
CHEMBL143849_4,active
CHEMBL597569_4,active
CHEMBL608416_4,active
CHEMBL116900_4,active
CHEMBL3759322_4,active
CHEMBL491724_4,active
CHEMBL3759836_4,active
CHEMBL1801175_4,active
CHEMBL1822042_4,active
CHEMBL484073_4,active
CHEMBL126274_4,active
CHEMBL146677_4,active
CHEMBL3794384_4,active
CHEMBL2170183_4,active
CHEMBL269817_4,active
CHEMBL1077183_4,active
CHEMBL4790559_4,active
CHEMBL3759625_4,active
CHEMBL4245766_4,active
CHEMBL3759591_4,active
CHEMBL476903_4,active
CHEMBL492311_4,active
CHEMBL1808164_4,active
CHEMBL2331640_4,active
CHEMBL112539_4,active
CHEMBL569715_4,active
CHEMBL488583_4,active
CHEMBL4216227_4,active
CHEMBL356066_4,active
CHEMBL3329991_4,active
CHEMBL314643_4,active
CHEMBL371212_4,active
CHEMBL386473_4,active
CHEMBL2390995_4,active
CHEMBL4463497_4,active
CHEMBL3758445_4,active
CHEMBL2068713_4,active
CHEMBL1214759_4,active
CHEMBL2336046_4,active
CHEMBL2386908_4,active
CHEMBL4211837_4,active
CHEMBL4451376_4,active
CHEMBL2048746_4,active
CHEMBL1934901_4,active
CHEMBL178726_4,active
CHEMBL251381_4,active
CHEMBL343068_4,active
CHEMBL3417191_4,active
CHEMBL492140_4,active
CHEMBL481148_4,active
CHEMBL4749697_4,active
CHEMBL2047017_4,active
CHEMBL116979_4,active
CHEMBL82989_4,active
CHEMBL272134_4,active
CHEMBL1793944_4,active
CHEMBL4592929_4,active
CHEMBL251595_4,active
CHEMBL4172024_4,active
CHEMBL3330357_4,active
CHEMBL1163989_4,active
CHEMBL272612_4,active
CHEMBL141502_4,active
CHEMBL487615_4,active
CHEMBL4583327_4,active
CHEMBL3752412_4,active
CHEMBL2371002_4,active
CHEMBL1162969_4,active
CHEMBL4278217_4,active
CHEMBL150237_4,active
CHEMBL2312166_4,active
CHEMBL4211776_4,active
CHEMBL2371000_4,active
CHEMBL189497_4,active
CHEMBL1793819_4,active
CHEMBL4577052_4,active
CHEMBL4790418_4,active
CHEMBL320323_4,active
CHEMBL2413320_4,active
CHEMBL3759091_4,active
CHEMBL3427642_4,active
CHEMBL3414599_4,active
CHEMBL518585_4,active
CHEMBL127179_4,active
CHEMBL194777_4,active
CHEMBL491110_4,active
CHEMBL4225960_4,active
CHEMBL179202_4,active
CHEMBL1958431_4,active
CHEMBL263393_4,active
CHEMBL1909943_4,active
CHEMBL137216_4,active
CHEMBL517384_4,active
CHEMBL4471710_4,active
CHEMBL3758904_4,active
CHEMBL1221766_4,active
CHEMBL1760915_4,active
CHEMBL2440721_4,active
CHEMBL341601_4,active
CHEMBL2036477_4,active
CHEMBL141087_4,active
CHEMBL3752573_4,active
CHEMBL1793969_4,active
CHEMBL3759166_4,active
CHEMBL461763_4,active
CHEMBL4472834_4,active
CHEMBL4781628_4,active
CHEMBL4797324_4,active
CHEMBL1630110_4,active
CHEMBL4237454_4,active
CHEMBL3747628_4,active
CHEMBL4797488_4,active
CHEMBL1808171_4,active
CHEMBL3633768_4,active
CHEMBL4649154_4,active
CHEMBL242039_4,active
CHEMBL4437852_4,active
CHEMBL1793972_4,active
CHEMBL389368_4,active
CHEMBL3099245_4,active
CHEMBL4592307_4,active
CHEMBL2047019_4,active
CHEMBL2385393_4,active
CHEMBL1630844_4,active
CHEMBL592902_4,active
CHEMBL482272_4,active
CHEMBL3759979_4,active
CHEMBL242271_4,active
CHEMBL3261764_4,active
CHEMBL4438671_4,active
